"lambda_","max_iters","gamma","categorical_subsets","standardize","nan_threshold_percentage","nan_replacement_type","extrema_clip_percentage","non_informative_threshold","feature_augmentation","poly_max_degree","ihs","sine","sinh","cosine","cosh","exp","abs","seed","test_accuracies"
1.0,0,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,0,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.646, 0.662, 0.702, 0.674, 0.678, 0.654, 0.644, 0.68, 0.674, 0.7]"
1.0,200,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.666, 0.73, 0.716, 0.72, 0.7, 0.672, 0.712, 0.664, 0.736]"
1.0,200,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.668, 0.726, 0.718, 0.72, 0.698, 0.67, 0.706, 0.662, 0.732]"
1.0,200,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.666, 0.73, 0.716, 0.72, 0.7, 0.672, 0.712, 0.664, 0.736]"
1.0,200,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.668, 0.726, 0.718, 0.72, 0.698, 0.67, 0.706, 0.662, 0.732]"
1.0,200,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.69, 0.738, 0.73, 0.744, 0.72, 0.678, 0.712, 0.694, 0.76]"
1.0,200,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.684, 0.728, 0.73, 0.728, 0.71, 0.684, 0.712, 0.682, 0.756]"
1.0,200,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.69, 0.738, 0.73, 0.744, 0.72, 0.678, 0.712, 0.694, 0.76]"
1.0,200,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.684, 0.728, 0.73, 0.728, 0.71, 0.684, 0.712, 0.682, 0.756]"
1.0,200,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.666, 0.726, 0.718, 0.73, 0.71, 0.678, 0.718, 0.674, 0.734]"
1.0,200,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.67, 0.728, 0.718, 0.728, 0.706, 0.678, 0.716, 0.67, 0.734]"
1.0,200,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.666, 0.726, 0.718, 0.73, 0.71, 0.678, 0.718, 0.674, 0.734]"
1.0,200,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.67, 0.728, 0.718, 0.728, 0.706, 0.678, 0.716, 0.67, 0.734]"
1.0,200,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.69, 0.738, 0.728, 0.746, 0.726, 0.68, 0.716, 0.69, 0.758]"
1.0,200,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.69, 0.734, 0.734, 0.744, 0.716, 0.688, 0.71, 0.69, 0.756]"
1.0,200,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.69, 0.738, 0.728, 0.746, 0.726, 0.68, 0.716, 0.69, 0.758]"
1.0,200,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.69, 0.734, 0.734, 0.744, 0.716, 0.688, 0.71, 0.69, 0.756]"
1.0,200,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.694, 0.72, 0.722, 0.734, 0.71, 0.69, 0.722, 0.68, 0.738]"
1.0,200,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.692, 0.72, 0.724, 0.74, 0.712, 0.688, 0.718, 0.68, 0.738]"
1.0,200,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.694, 0.72, 0.722, 0.734, 0.71, 0.69, 0.722, 0.68, 0.738]"
1.0,200,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.692, 0.72, 0.724, 0.74, 0.712, 0.688, 0.718, 0.68, 0.738]"
1.0,200,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.686, 0.698, 0.74, 0.732, 0.75, 0.726, 0.702, 0.726, 0.702, 0.762]"
1.0,200,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.738, 0.736, 0.75, 0.724, 0.704, 0.724, 0.702, 0.762]"
1.0,200,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.686, 0.698, 0.74, 0.732, 0.75, 0.726, 0.702, 0.726, 0.702, 0.762]"
1.0,200,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.738, 0.736, 0.75, 0.724, 0.704, 0.724, 0.702, 0.762]"
1.0,200,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.694, 0.72, 0.724, 0.734, 0.71, 0.69, 0.722, 0.68, 0.738]"
1.0,200,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.692, 0.72, 0.724, 0.74, 0.712, 0.688, 0.718, 0.68, 0.738]"
1.0,200,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.694, 0.72, 0.724, 0.734, 0.71, 0.69, 0.722, 0.68, 0.738]"
1.0,200,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.692, 0.72, 0.724, 0.74, 0.712, 0.688, 0.718, 0.68, 0.738]"
1.0,200,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.74, 0.734, 0.75, 0.726, 0.702, 0.726, 0.702, 0.764]"
1.0,200,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.738, 0.736, 0.748, 0.726, 0.704, 0.724, 0.704, 0.76]"
1.0,200,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.74, 0.734, 0.75, 0.726, 0.702, 0.726, 0.702, 0.764]"
1.0,200,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.738, 0.736, 0.748, 0.726, 0.704, 0.724, 0.704, 0.76]"
1.0,200,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.372, 0.366, 0.332, 0.316, 0.34, 0.382, 0.388, 0.308, 0.362, 0.316]"
1.0,200,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.372, 0.366, 0.334, 0.316, 0.342, 0.382, 0.39, 0.306, 0.362, 0.316]"
1.0,200,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.372, 0.366, 0.332, 0.316, 0.34, 0.382, 0.388, 0.308, 0.362, 0.316]"
1.0,200,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.372, 0.366, 0.334, 0.316, 0.342, 0.382, 0.39, 0.306, 0.362, 0.316]"
1.0,200,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.37, 0.356, 0.332, 0.312, 0.334, 0.378, 0.386, 0.308, 0.36, 0.314]"
1.0,200,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.362, 0.348, 0.334, 0.302, 0.34, 0.376, 0.376, 0.312, 0.364, 0.312]"
1.0,200,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.37, 0.356, 0.332, 0.312, 0.334, 0.378, 0.386, 0.308, 0.36, 0.314]"
1.0,200,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.362, 0.348, 0.334, 0.302, 0.34, 0.376, 0.376, 0.312, 0.364, 0.312]"
1.0,400,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.664, 0.73, 0.716, 0.72, 0.7, 0.672, 0.712, 0.668, 0.734]"
1.0,400,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.666, 0.728, 0.718, 0.718, 0.7, 0.67, 0.708, 0.662, 0.736]"
1.0,400,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.664, 0.73, 0.716, 0.72, 0.7, 0.672, 0.712, 0.668, 0.734]"
1.0,400,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.666, 0.728, 0.718, 0.718, 0.7, 0.67, 0.708, 0.662, 0.736]"
1.0,400,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.69, 0.738, 0.73, 0.744, 0.72, 0.68, 0.71, 0.692, 0.76]"
1.0,400,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.684, 0.728, 0.73, 0.73, 0.71, 0.686, 0.712, 0.684, 0.756]"
1.0,400,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.69, 0.738, 0.73, 0.744, 0.72, 0.68, 0.71, 0.692, 0.76]"
1.0,400,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.684, 0.728, 0.73, 0.73, 0.71, 0.686, 0.712, 0.684, 0.756]"
1.0,400,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.67, 0.726, 0.726, 0.74, 0.712, 0.678, 0.724, 0.672, 0.736]"
1.0,400,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.662, 0.724, 0.724, 0.736, 0.71, 0.676, 0.722, 0.674, 0.736]"
1.0,400,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.67, 0.726, 0.726, 0.74, 0.712, 0.678, 0.724, 0.672, 0.736]"
1.0,400,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.662, 0.724, 0.724, 0.736, 0.71, 0.676, 0.722, 0.674, 0.736]"
1.0,400,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.686, 0.69, 0.736, 0.73, 0.756, 0.728, 0.686, 0.718, 0.694, 0.76]"
1.0,400,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.696, 0.736, 0.732, 0.744, 0.716, 0.69, 0.714, 0.692, 0.756]"
1.0,400,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.686, 0.69, 0.736, 0.73, 0.756, 0.728, 0.686, 0.718, 0.694, 0.76]"
1.0,400,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.696, 0.736, 0.732, 0.744, 0.716, 0.69, 0.714, 0.692, 0.756]"
1.0,400,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.694, 0.72, 0.724, 0.734, 0.71, 0.69, 0.722, 0.68, 0.738]"
1.0,400,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.692, 0.72, 0.724, 0.74, 0.712, 0.688, 0.718, 0.68, 0.738]"
1.0,400,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.694, 0.72, 0.724, 0.734, 0.71, 0.69, 0.722, 0.68, 0.738]"
1.0,400,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.692, 0.72, 0.724, 0.74, 0.712, 0.688, 0.718, 0.68, 0.738]"
1.0,400,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.74, 0.734, 0.75, 0.726, 0.702, 0.726, 0.702, 0.764]"
1.0,400,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.738, 0.736, 0.748, 0.726, 0.704, 0.724, 0.704, 0.76]"
1.0,400,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.74, 0.734, 0.75, 0.726, 0.702, 0.726, 0.702, 0.764]"
1.0,400,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.738, 0.736, 0.748, 0.726, 0.704, 0.724, 0.704, 0.76]"
1.0,400,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.694, 0.72, 0.724, 0.734, 0.71, 0.69, 0.722, 0.68, 0.738]"
1.0,400,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.692, 0.72, 0.724, 0.74, 0.712, 0.688, 0.718, 0.68, 0.738]"
1.0,400,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.694, 0.72, 0.724, 0.734, 0.71, 0.69, 0.722, 0.68, 0.738]"
1.0,400,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.692, 0.72, 0.724, 0.74, 0.712, 0.688, 0.718, 0.68, 0.738]"
1.0,400,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.74, 0.734, 0.75, 0.726, 0.702, 0.726, 0.702, 0.764]"
1.0,400,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.738, 0.736, 0.748, 0.726, 0.704, 0.724, 0.704, 0.76]"
1.0,400,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.74, 0.734, 0.75, 0.726, 0.702, 0.726, 0.702, 0.764]"
1.0,400,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.698, 0.738, 0.736, 0.748, 0.726, 0.704, 0.724, 0.704, 0.76]"
1.0,400,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.37, 0.366, 0.334, 0.314, 0.34, 0.382, 0.39, 0.31, 0.362, 0.316]"
1.0,400,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.37, 0.366, 0.336, 0.316, 0.344, 0.382, 0.388, 0.308, 0.362, 0.316]"
1.0,400,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.37, 0.366, 0.334, 0.314, 0.34, 0.382, 0.39, 0.31, 0.362, 0.316]"
1.0,400,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.37, 0.366, 0.336, 0.316, 0.344, 0.382, 0.388, 0.308, 0.362, 0.316]"
1.0,400,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.372, 0.356, 0.336, 0.31, 0.334, 0.378, 0.386, 0.31, 0.36, 0.316]"
1.0,400,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.362, 0.348, 0.334, 0.302, 0.34, 0.378, 0.376, 0.312, 0.364, 0.314]"
1.0,400,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.372, 0.356, 0.336, 0.31, 0.334, 0.378, 0.386, 0.31, 0.36, 0.316]"
1.0,400,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.362, 0.348, 0.334, 0.302, 0.34, 0.378, 0.376, 0.312, 0.364, 0.314]"
1.0,600,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.664, 0.73, 0.716, 0.722, 0.7, 0.672, 0.716, 0.67, 0.732]"
1.0,600,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.666, 0.73, 0.718, 0.72, 0.7, 0.672, 0.706, 0.664, 0.734]"
1.0,600,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.664, 0.73, 0.716, 0.722, 0.7, 0.672, 0.716, 0.67, 0.732]"
1.0,600,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.666, 0.73, 0.718, 0.72, 0.7, 0.672, 0.706, 0.664, 0.734]"
1.0,600,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.69, 0.738, 0.73, 0.744, 0.722, 0.68, 0.71, 0.692, 0.758]"
1.0,600,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.684, 0.728, 0.73, 0.732, 0.714, 0.686, 0.712, 0.684, 0.756]"
1.0,600,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.69, 0.738, 0.73, 0.744, 0.722, 0.68, 0.71, 0.692, 0.758]"
1.0,600,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.684, 0.728, 0.73, 0.732, 0.714, 0.686, 0.712, 0.684, 0.756]"
1.0,600,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.678, 0.726, 0.724, 0.738, 0.708, 0.682, 0.72, 0.676, 0.736]"
1.0,600,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.678, 0.724, 0.724, 0.736, 0.708, 0.68, 0.72, 0.672, 0.736]"
1.0,600,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.678, 0.726, 0.724, 0.738, 0.708, 0.682, 0.72, 0.676, 0.736]"
1.0,600,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.678, 0.724, 0.724, 0.736, 0.708, 0.68, 0.72, 0.672, 0.736]"
1.0,600,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.688, 0.694, 0.74, 0.734, 0.75, 0.726, 0.692, 0.72, 0.696, 0.76]"
1.0,600,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.696, 0.738, 0.734, 0.746, 0.722, 0.69, 0.716, 0.696, 0.756]"
1.0,600,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.688, 0.694, 0.74, 0.734, 0.75, 0.726, 0.692, 0.72, 0.696, 0.76]"
1.0,600,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.696, 0.738, 0.734, 0.746, 0.722, 0.69, 0.716, 0.696, 0.756]"
1.0,600,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.694, 0.72, 0.724, 0.734, 0.71, 0.69, 0.722, 0.68, 0.738]"
1.0,600,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.692, 0.72, 0.724, 0.74, 0.712, 0.688, 0.718, 0.68, 0.738]"
